"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1579,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1580,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1562,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1549,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1545,,
"ISR","Israel","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1950,,
"ISR","Israel","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1944,,
"ISR","Israel","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1916,,
"ISR","Israel","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1909,,
"ISR","Israel","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1901,,
"ISR","Israel","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1900,,
"ISR","Israel","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1923,,
"ISR","Israel","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1924,,
"ISR","Israel","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1919,,
"ISR","Israel","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1900,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1739,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1742,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1741,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1735,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1735,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1735,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1734,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1728,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1727,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1718,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1662,,
"COL","Colombia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2386,,
"COL","Colombia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2376,,
"COL","Colombia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2352,,
"COL","Colombia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2363,,
"COL","Colombia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2353,,
"COL","Colombia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2194,,
"COL","Colombia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2191,,
"COL","Colombia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2170,,
"COL","Colombia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2181,,
"COL","Colombia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2172,,
